url,label,status
https://www.antikmoebel.de/dekoration-deco/musikinstrumente,non-product,success
https://www.antiquitaeten-tuebingen.de/deckenlampen?filter_stil-epoche=empire,non-product,success
https://nostalgie-palast.de/bibliotheksschrank-schrank-243-m-14070,product,success
https://www.antiquitaeten-tuebingen.de/highlights?filter_stil-epoche=18-jahrhundert,non-product,success
https://www.antikmoebel.de/lampen/stehlampen/standleuchte-stehleuchte-stehlampe-baumstamm-schwarz-167x33x30-cm-8646/a-8646,product,success
https://nostalgie-palast.de/schrank-kleiderschrank-kolonialstil-teakholz-147-m,product,success
https://morris-antikshop.de/Sofas/Stoffsofas/Mia-original-Sofa-3-Sitzer-englisches-Sofa-in-Fabric,product,success
https://nostalgie-palast.de/schrank-buffetschrank-teakholz-112-m,product,success
https://antik-und-stil.com/datenschutz,non-product,success
https://antik-und-stil.com/s/antiker-blumenstaender,non-product,success
https://www.antiquitaeten-tuebingen.de/lampen?filter_material=gold,non-product,success
https://nostalgie-palast.de/theke-tresen-regal-bella-220-m-8811-1,product,success
https://www.antikmoebel.de/moebel/tische/beistelltische/ecktisch-mit-echtleder-studio-globe-wernicke-fuer-buero-und-wohnbereich-11499/a-11499,product,success
https://morris-antikshop.de/antike-vitrinen/antike-edwardian-mahagoni-vitrine-ca-1900-hochwertiges-display-cabinet-englischen-stil-antike-vitrine-edwardian-showcase,product,success
https://nostalgie-palast.de/spiegel-mit-konsole-biedermeier-1820-mahagoni,product,success
https://morris-antikshop.de/Vintage-Dekorationen/Morris-Antik-Barock-Spiegel-Golden-Lady,product,success
https://morris-antikshop.de/chesterfield-schlafsofa/hugo,non-product,success
https://morris-antikshop.de/chesterfield-moebel/chesterfield-sofa/milford-3-sitzer-original-englisches-chesterfield-sofa,product,success
https://antik-und-stil.com/s/jugendstil-beleuchtung,non-product,success
https://www.antiquitaeten-tuebingen.de/shop?filter_material=18-karat%2Csilber-doubliert,non-product,success
https://vintage-treasure.de/emaille,non-product,success
https://antik-und-stil.com/s/antike-amphore,non-product,success
https://www.antiquitaeten-tuebingen.de/colliers?filter_material=emaille,non-product,success
https://www.antiquitaeten-tuebingen.de/biedermeier-spiegel?filter_material=eiche,non-product,success
https://www.hofer-antikschmuck.de/en/antique-jewellery/antique-brooch-with-opal-and-diamond-roses-in-red-gold-germany-around-1890/a-626296,failed,Extra data: line 17 column 17 (char 2168)
https://www.antiquitaeten-tuebingen.de/biedermeier-moebel?filter_stil-epoche=historismus,non-product,success
https://nostalgie-palast.de/paneele-wandverkleidung-mahagoni-3089-1,product,success
https://www.antiquitaeten-tuebingen.de/shop?filter_material=blei%2Cglas,non-product,success
https://morris-antikshop.de/antike-sofas,non-product,success
https://morris-antikshop.de/Sofatische-/Klassik/Beistelltisch-Perry-in-britischem-Stil,product,success
https://www.antikmoebel.de/bronzen/bronze-figur-eine-eule-mit-totenkopf-skulptur-h-17-cm-11436/a-11436?currency=EUR,product,success
https://www.antiquitaeten-tuebingen.de/naehtische?filter_material=eibe,non-product,success
https://www.antiquitaeten-tuebingen.de/shop?filter_material=13-loetiges-silber&filter_stil-epoche=19-jahrhundert,non-product,success
https://www.antikmoebel.de/moebel/sitzmoebel/baenke/sitzbank-mit-armlehnen-shabby-chic-weichholz-b-119-cm-11785/a-11785,product,success
https://www.antiquitaeten-tuebingen.de/biedermeier-moebel?filter_material=gestreifter-bezugsstoff,non-product,success
https://antik-und-stil.com/shop/antike-jugendstil-blumensaeule-pflanzschale-stickerei-gobelin-um-1900,product,success
https://www.antiquitaeten-tuebingen.de/doppelbett-mit-vogelintarsien-ende-18-jahrhundert-art-nr-8095,product,success
https://nostalgie-palast.de/boulle-tischuhr-historismus-1850-latoen-kupfer,product,success
https://antik-und-stil.com/s/holzrahmen,non-product,success
https://morris-antikshop.de/en/Chesterfield-Furniture/Chesterfield-Stools,non-product,success
https://vintage-treasure.de/ale-karte-raritaet-die-sechs-gesichter-der-madame-mysterieuse,non-product,success
https://morris-antikshop.de/Chesterfield-Schlafsofa,non-product,success
https://nostalgie-palast.de/englische-bar-rueckwandbuffet-mahagoni-160-m-22021-1,product,success
https://www.antiquitaeten-tuebingen.de/kommoden?filter_material=birke,non-product,success
https://www.antiquitaeten-tuebingen.de/barocke-koffertruhe-wohl-von-einer-kutsche-18-jh-art-nr-8082,product,success
https://www.antiquitaeten-tuebingen.de/shop?filter_material=amethyst&filter_stil-epoche=20-jahrhundert,non-product,success
https://morris-antikshop.de/Chesterfield-Moebel/Chesterfield-Sessel/Lazy-Chair-Recliner-Fernsehsessel,product,success
https://morris-antikshop.de/Vintage-Retro-Artdeco-Moebel/Spiegel/Morris-Antik-Barock-Spiegel-Baer,product,success
https://www.antiquitaeten-tuebingen.de/uhren-art-nr-5893-feuervergoldete-bronzependule-mit-darstellung-von-amor-und-psyche-frankreich-um-1800,product,success
https://antik-und-stil.com/shop/samtstoff-pistazie-pluesch-hohe-qualitaet,product,success
https://antik-und-stil.com/s/moebel-um-1800,non-product,success
https://vintage-treasure.de/altes-bild-engel-putte,product,success
https://www.antiquitaeten-tuebingen.de/schatullen-kaestchen,non-product,success
https://antik-und-stil.com/s/holz-esstisch,non-product,success
https://www.hofer-antikschmuck.de/schmuckstuecke/broschen-nadeln,non-product,success
https://morris-antikshop.de/antike-kommoden/antik-edwardian-dressing-table-spiegelkommode-ca-1910-mahagoni,product,success
https://www.antiquitaeten-tuebingen.de/montblanc?filter_material=vergoldet,non-product,success
https://www.antiquitaeten-tuebingen.de/kaminuhren?filter_stil-epoche=barock,non-product,success
https://www.antiquitaeten-tuebingen.de/https-www-antiquitaeten-tuebingen-de-tische-art-nr-4986-biedermeierkirschbaumtisch-sueddeutsch-um-1830-40,product,success
https://www.antikmoebel.de/kommoden-anrichten/schoener-weinschrank-mit-tablett-in-cremeweiss/a-2353,product,success
https://www.antiquitaeten-tuebingen.de/porzellanfigur-nach-dem-bade-r-ockelmann-meissen-art-p93,product,success
https://www.antikmoebel.de/privacy-policy,non-product,success
https://www.antiquitaeten-tuebingen.de/kaminuhren?filter_stil-epoche=18-jahrhundert,non-product,success
https://morris-antikshop.de/Vintage-Retro-Artdeco-Moebel/Spiegel/Morris-Antik-Barock-Spiegel-Dirck-Gold,product,success
https://antik-und-stil.com/shop/antike-eckwandlampe-wandleuchter-bronze-floral-19-jh,product,success
https://wandel-antik.de/produkte/02702-arztmoebel-veterinaertisch,non-product,success
https://morris-antikshop.de/Stuehle/Kinderstuehle/Morris-Antik-Barock-Gold,product,success
https://www.antiquitaeten-tuebingen.de/biedermeier-sitzmoebel?filter_material=roter-samtbezugstoff,non-product,success
https://nostalgie-palast.de/sideboard-anrichte-teakholz-160-m-2,product,success
https://www.antiquitaeten-tuebingen.de/kommoden-mit-aufbau?filter_material=ruester,non-product,success
https://morris-antikshop.de/antiquitaeten/uhren/mid-century-uhr-kaminuhr,product,success
https://nostalgie-palast.de/eckvitrine-eckschrank-klassische-moderne-massivholz,product,success
https://www.antikmoebel.de/moebel/garderoben/standgarderoben/standgarderobe-garderobe-im-englischen-stil-aus-mahagoni-9860/a-9860,product,success
https://antik-und-stil.com/turbulente-geburtstagswoche-paulines-partygeheimnisse-und-kulinarische-highlights,non-product,success
https://morris-antikshop.de/Mahagoni-Kleiderschraenke,non-product,success
https://nostalgie-palast.de/fenster-mit-fensterlaeden-1860-teakholz,product,success
https://morris-antikshop.de/antike-esstische/geogianischer-tilt-top-table-mahagoni,product,success
https://www.antiquitaeten-tuebingen.de/shop?filter_material=akoya-zuchtperle,non-product,success
https://www.antiquitaeten-tuebingen.de/https-www-antiquitaeten-tuebingen-de-schraenke-eckschrank-barock-stil-2-haelfte-19-jh-art-nr-6172,product,success
https://www.antikmoebel.de/moebel/tische/naehtischchen,non-product,success
https://morris-antikshop.de/Traditional-Bevan-Funnell/Buecherschraenke/Bevan-Funnell-kleiner-Buecherschrank-aus-Mahagoniholz,product,success
https://antik-und-stil.com/shop/antiker-runder-esstisch-gotik-marmorplatte-schubfaecher-um-1810,product,success
https://wandel-antik.de/produkte/04926-miele-werbeschild,non-product,success
https://morris-antikshop.de/antiquitaeten-raritaeten/metal-mechanisches-spielzeug,product,success
https://nostalgie-palast.de/antik-vitrinen-schellack-furnier/page/2,non-product,success
https://www.antikmoebel.de/bronze-denker-marmor-sockel-wie-von-rodin/a-873?currency=EUR,product,success
https://nostalgie-palast.de/schrank-kleiderschrank-louis-philippe-1860-mahagoni-6,product,success
https://www.antiquitaeten-tuebingen.de/geschirr?filter_stil-epoche=20-jahrhundert,non-product,success
https://www.antiquitaeten-tuebingen.de/buecherschraenke?gridcookie=list,non-product,success
https://www.antiquitaeten-tuebingen.de/biedermeier-konsoltisch?filter_material=eisen,non-product,success
https://nostalgie-palast.de/haengelampe-lampe-metall-kupfer-070-m,product,success
https://morris-antikshop.de/Vintage-Retro-Artdeco-Moebel/Sofa/Barock-Sofas/Morris-Antik-Barock-Silber-Grau-3sitzer,product,success
https://www.antikmoebel.de/brunnen/vogeltraenke-vogelbad-gusseisen-grau-im-antiken-stil-11135/a-11135?currency=EUR,product,success
https://www.antiquitaeten-tuebingen.de/artnr-4133-louis-seize-aufsatzsekretaer-deutschland-um-1780-fotos-teil-2,product,success
https://www.antiquitaeten-tuebingen.de/deckenlampen?filter_material=messing,non-product,success
https://www.antiquitaeten-tuebingen.de/lichtschirme?filter_material=ahorn,non-product,success
https://nostalgie-palast.de/regal-schrank-bella-mahagoni-270-m-1,product,success
https://morris-antikshop.de/Vintage-Retro-Artdeco-Moebel/Vintage-Retro-Hocker/Morris-Antik-Barock-Hocker-Schwarz-mit-Kristallknoepfen-M,product,success
https://morris-antikshop.de/Authentic-Models/Beleuchtung/Stehlampe-1940s-Surgeon-Lamp,product,success
https://www.hofer-antikschmuck.de/en/periods/art-nouveau?page=3,non-product,success
https://www.hofer-antikschmuck.de/schmuckstuecke/edle-antike-stabnadel-mit-opal-diamanten-in-platin-um-1910/a-621820,failed,Extra data: line 19 column 17 (char 2147)
https://morris-antikshop.de/Stuehle/Kinderstuehle/Morris-Antik-Barock-Gold-Gruen-Kinderstuhl,product,success
https://www.antiquitaeten-tuebingen.de/shop?filter_material=14-karat&filter_stil-epoche=historismus,non-product,success
https://morris-antikshop.de/Chesterfield-Moebel-in-Leder/Chesterfield-Sessel/Chesterfield-Ohrensessel-Queen-Anne-,product,success
https://morris-antikshop.de/klassische-kleine-sofatische/kaffeetisch-sofatisch-alimos-franzoesichen-stil,product,success
https://wandel-antik.de/produktkategorie/verleihthemen/schule-kinderecke,non-product,success
https://nostalgie-palast.de/sekretaer-barock-1790-eiche,product,success
https://wandel-antik.de/produkte/04674-deckenleuchte,non-product,success
https://vintage-treasure.de/alte-terrinen,non-product,success
https://www.antiquitaeten-tuebingen.de/biedermeier-naehtisch?filter_material=nussbaum,non-product,success
https://wandel-antik.de/produkte/03760-industrietischleuchte,non-product,success
https://antik-und-stil.com/c/dekoration/bilder-und-gemaelde/page/1,non-product,success
https://www.antiquitaeten-tuebingen.de/biedermeier-moebel?filter_material=mooreiche,non-product,success
https://www.antiquitaeten-tuebingen.de/armlehnsessel?filter_material=kirschbaum,non-product,success
https://morris-antikshop.de/Antiquitaeten/Stuehle/Gruppen-/-Sets/4er-Satz-Windsor-Chairs-Massivholz-,product,success
https://www.antiquitaeten-tuebingen.de/louis-seize-tisch-mahagoni-messingeinlagen-um-1800-art-6479,product,success
https://www.antiquitaeten-tuebingen.de/kleiner-sekretaer-in-nussbaum-und-vogelaugenahorn-um-1860-art-nr-8046,product,success
https://www.hofer-antikschmuck.de/schmuckstuecke/antiker-anhaenger-mit-peridoten-diamanten-perlen-um-1910-spaeter/a-626228,failed,Extra data: line 21 column 17 (char 2541)
https://www.antiquitaeten-tuebingen.de/schraenke?filter_material=kirschbaum,non-product,success
https://www.antiquitaeten-tuebingen.de/https-www-antiquitaeten-tuebingen-de-gemaelde-art-nr-g1152-oelgemaelde-mit-der-portraitdarstellung-einer-jungen-frau-mit-haube-unbezeichnet-1-haelfte-20-jh,product,success
https://nostalgie-palast.de/indische-goettin-100-m-steinfigur-granit-2,product,success
https://morris-antikshop.de/Sessel/Chesterfields,non-product,success
https://www.antiquitaeten-tuebingen.de/https-www-antiquitaeten-tuebingen-de-gemaelde-art-nr-g1271-oelgemaelde-mit-der-portraitdarstellung-eines-jungen-maedchens-mit-katze-rueckseitig-bezeichnet,product,success
https://nostalgie-palast.de/stehtisch-bartisch-teakholz-eiche-o-113-m,product,success
https://morris-antikshop.de/Chesterfield-Moebel/Chesterfield-Sessel/Jacob,non-product,success
https://www.antiquitaeten-tuebingen.de/biedermeier-vitrine?filter_material=birke,non-product,success
https://morris-antikshop.de/Authentic-Models/Campaign-Lap-Desk,product,success
https://morris-antikshop.de/chesterfield-hocker-eleganter-hocker-antik-look,product,success
https://www.hofer-antikschmuck.de/schmuckstuecke/luxurioese-schleifenbrosche-mit-6-00-ct-diamanten-in-platin-um-1925/a-621804,failed,Extra data: line 19 column 17 (char 2131)
https://www.antiquitaeten-tuebingen.de/aquarellzeichnung-zweier-damen-in-venedig-e-gamba-g1432,product,success
https://antik-und-stil.com/shop/antike-anrichte-mit-edlem-wappen-19-jh,product,success
https://www.antiquitaeten-tuebingen.de/artnr-790-alpenlaendischer-brettstuhl-um-1800,product,success
https://www.antiquitaeten-tuebingen.de/biedermeier-armlehnsessel,non-product,success
https://nostalgie-palast.de/buffetschrank-schrank-jugendstil-1910-nussbaum-4,product,success
https://www.antiquitaeten-tuebingen.de/biedermeier-konsoltisch?filter_material=mooreiche,non-product,success
https://morris-antikshop.de/Chesterfield-Moebel-in-Stoff/Chesterfield-Sofa-in-Stoff/Chesterfield-Sofa-Nathan-2-Sitzer-in-Stoff,product,success
https://www.antikmoebel.de/moebel/kommoden-anrichten/nachtkonsolen/antike-nachtkonsole-gruenderzeit-aus-weichholz-b-57-cm-11750/a-11750,product,success
https://antik-und-stil.com/paulines-nostalgie-blog/4,non-product,success
https://www.antikmoebel.de/moebel/tische/tischgruppen,non-product,success
https://morris-antikshop.de/Sofas/Stoffsofas/Kinsley-original-Sofa-4-Sitzer-englisches-Sofa-in-Fabric,product,success
https://www.antiquitaeten-tuebingen.de/betten-und-wiegen,non-product,success
https://morris-antikshop.de/Chesterfield-Moebel/Chesterfield-Hocker/Bar-Stool-Chesterfield-Barhocker,product,success
https://nostalgie-palast.de/vertiko-gruenderzeit-1880-kiefer-kopie,product,success
https://www.antiquitaeten-tuebingen.de/shop?filter_material=bronze,non-product,success
https://www.antiquitaeten-tuebingen.de/antike-moebel?filter_material=messing,non-product,success
https://nostalgie-palast.de/theke-tresen-regal-bella-240-m-17946,product,success
https://www.antiquitaeten-tuebingen.de/konsoltische?filter_stil-epoche=biedermeier,non-product,success
https://antik-und-stil.com/s/alabaster-saeule,non-product,success
https://antik-und-stil.com/s/kandelaber,non-product,success
https://morris-antikshop.de/Antiquitaeten/Stuehle/Sets?next_page=3,non-product,success
https://morris-antikshop.de/antike-beistelltische,non-product,success
https://www.hofer-antikschmuck.de/schmuckstuecke/antiker-ring-mit-miniaturportrait-william-iv-von-grossbritannien-um-1835/a-615754,failed,Extra data: line 21 column 17 (char 2387)
https://antik-und-stil.com/shop/anrichte-jugendstil-antik-marmor-schnitzereien-um-1900,product,success
https://www.antiquitaeten-tuebingen.de/springerle-model,non-product,success
https://www.hofer-antikschmuck.de/schmuckstuecke/kostbares-korallencollier-mit-roemisch-antikem-intaglio-des-bonus-eventus-um-1900/a-621016,failed,Extra data: line 19 column 17 (char 2846)
https://morris-antikshop.de/download_pdf.php?products_id=43292,failed,Access denied by robots.txt
https://antik-und-stil.com/s/florale-schnitzerei,non-product,success
https://nostalgie-palast.de/vertiko-mit-aufsatz-jugendstil-1910-kiefer-9,product,success
https://www.antiquitaeten-tuebingen.de/barock-schreibschrank?filter_material=perlmutt,non-product,success
https://www.antiquitaeten-tuebingen.de/https-www-antiquitaeten-tuebingen-de-tische-art-nr-4307-biedermeiernaehtisch-sueddeutsch-um-1830,product,success
https://wandel-antik.de/produkte/04475-wasserpfeife,non-product,success
https://antik-und-stil.com/s/sitzmoebel,non-product,success
https://antik-und-stil.com/c/geschenke,non-product,success
https://www.antiquitaeten-tuebingen.de/naehtische?filter_material=stoff,non-product,success
https://www.antiquitaeten-tuebingen.de/ringe?filter_stil-epoche=neuzeitlich,non-product,success
https://antik-und-stil.com/s/antiker-jugendstil-kleiderschrank,non-product,success
https://antik-und-stil.com/shop/antike-terrakotta-amphore-bodenvase-blattdekor-tongefaess-deckel,product,success
https://www.antiquitaeten-tuebingen.de/empire-moebel-klassizimus?filter_material=buche,non-product,success
https://nostalgie-palast.de/gastronomie-sitzmoebel/page/3,non-product,success
https://www.antiquitaeten-tuebingen.de/schatullen-kaestchen?filter_stil-epoche=historismus,non-product,success
https://morris-antikshop.de/spiegel-tablett-france-art-deco,product,success
https://nostalgie-palast.de/kleiderschrank-schrank-gruenderzeit-1880-mahagoni-3,product,success
https://www.hofer-antikschmuck.de/en/antique-jewellery/gold-set-shell-cameo-of-classicism-with-venus-cupid-around-1800/a-614637,failed,Extra data: line 19 column 17 (char 2252)
https://www.antiquitaeten-tuebingen.de/colliers?filter_material=silber-doubliert,non-product,success
https://www.antiquitaeten-tuebingen.de/shop/page/91?gridcookie=list,non-product,success
https://www.antikmoebel.de/bronzen?page=4,non-product,success
https://www.antiquitaeten-tuebingen.de/herrenring-in-585-er-weissgold-mit-diamant-art-j204,product,success
https://www.antiquitaeten-tuebingen.de/barock-kommode?gridcookie=list,non-product,success
https://www.antiquitaeten-tuebingen.de/polsterstuehle?filter_material=bastrohrgeflecht,non-product,success
https://www.antiquitaeten-tuebingen.de/shop?filter_material=bein&gridcookie=list,non-product,success
https://morris-antikshop.de/chesterfield/chesterfield-sofas/cornwall-classic/cornwall-classic-2-5-sitzer-original-englisches-chesterfield-sofa,product,success
https://morris-antikshop.de/Vintage-Retro-Artdeco-Moebel/Vitrinen/Vitrine1,product,success
https://www.antiquitaeten-tuebingen.de/biedermeier-naehtisch?filter_material=messing,non-product,success
https://nostalgie-palast.de/truhenbank-kuechenbank-blau-186-m-kiefer-22631,product,success
https://www.antiquitaeten-tuebingen.de/barock-moebel?filter_material=birnbaum,non-product,success
https://antik-und-stil.com/shop/konsolentisch-konsole-antik-eiche-auf-messingrollen-um-1900,product,success
https://www.antiquitaeten-tuebingen.de/biedermeier-sitzmoebel?filter_material=bastrohrgeflecht,non-product,success
https://www.hofer-antikschmuck.de/en/antique-jewellery/antique-georgian-foiled-flat-cut-garnet-brooch-in-gold-c-1820/a-627004,failed,Extra data: line 19 column 17 (char 2189)
https://antik-und-stil.com/shop/antiker-spiegel-jugendstil-wunderschoen-1890,product,success
https://www.antiquitaeten-tuebingen.de/halbschraenke?filter_stil-epoche=louis-seize,non-product,success
https://morris-antikshop.de/Chesterfield-Moebel/Chesterfield-Sofa/Abigail-original-Chesterfield-Sofa-Echtleder-3-Sitzer-englisches-Ledersofa,product,success
https://nostalgie-palast.de/truhenbank-bank-sitzmoebel-fass-mangoholz-175-m,product,success
https://nostalgie-palast.de/vitrine-teakholz-122-m,product,success
https://nostalgie-palast.de/antik-uhren/page/2,non-product,success
https://www.antiquitaeten-tuebingen.de/shop?filter_material=weissgold-2,non-product,success
https://morris-antikshop.de/Maritim-Dekorationen/Rettungsring,non-product,success
https://www.antikmoebel.de/moebel/schreibmoebel/schreibtische/gruenderzeit-aufsatz-schreibtisch-aus-eiche-b-119-cm-10532/a-10532,product,success
https://nostalgie-palast.de/skulptur-dekoratin-set-elfen-bronze-088-m,product,success
https://www.hofer-antikschmuck.de/schmuckstuecke/antiker-ring-mit-0-70-ct-diamant-im-altschliff-in-gold-um-1900/a-628086,failed,Extra data: line 19 column 17 (char 1800)
https://www.antiquitaeten-tuebingen.de/paar-polsterstuehle-kirschbaum-um-1830-art-nr-6719,product,success
https://www.antiquitaeten-tuebingen.de/shop?filter_material=amboina&filter_stil-epoche=biedermeier,non-product,success
https://www.antiquitaeten-tuebingen.de/biedermeier-schreibschrank?gridcookie=list,non-product,success
https://www.hofer-antikschmuck.de/schmuckstuecke/viktorianische-medaillon-brosche-mit-perlen-in-gold-um-1870/a-614226,failed,Extra data: line 19 column 17 (char 2001)
https://www.hofer-antikschmuck.de/schmuckstuecke/antiker-anhaenger-mit-australischem-opal-perlen-deutschland-um-1900/a-627321,failed,Extra data: line 19 column 17 (char 2253)
https://www.hofer-antikschmuck.de/schmuckstuecke/kostbare-ohrringe-aus-gold-und-weissgold-mit-3-64-ct-vintage-brillanten-berlin-2025/a-624290,failed,Extra data: line 21 column 17 (char 2122)
https://unikat-depot.de/die-geschichte-des-meierhofes,non-product,success
https://www.hofer-antikschmuck.de/en/materials/white-gold-and-platinum?page=21,non-product,success
https://wandel-antik.de/produkte/04928-5-freischwingerstuehle-aus-den-1970er-jahren,non-product,success
https://www.antikmoebel.de/tische/beistelltische/eleganter-couchtisch-3er-set-im-englischen-stil/a-6107,product,success
https://www.hofer-antikschmuck.de/en/antique-jewellery/vintage-earrings-in-the-early-victorian-style-with-amethysts-in-gold-c-1980s/a-626634,failed,Extra data: line 17 column 17 (char 1750)
https://www.antiquitaeten-tuebingen.de/schminkspiegel?filter_material=vergoldet,non-product,success
https://www.hofer-antikschmuck.de/schmuckstuecke/ringe?page=2,non-product,success
https://nostalgie-palast.de/kleiderschrank-schrank-biedermeier-1820-eiche-4,product,success
https://www.antiquitaeten-tuebingen.de/schraenke-2-tuerig,non-product,success
https://www.antiquitaeten-tuebingen.de/lichtschirme?filter_stil-epoche=rokoko,non-product,success
https://morris-antikshop.de/antike-stuhle/sehr-seltener-satz-shield-back-stuehle-armchair-intarsienkunst-koenigshaus,product,success
https://www.antiquitaeten-tuebingen.de/antike-moebel?filter_material=blauer-bezugstoff,non-product,success
https://www.antiquitaeten-tuebingen.de/buecherschraenke?filter_stil-epoche=jugendstil,non-product,success
https://wandel-antik.de/produktkategorie/verleihthemen/technik-wissenschaft,non-product,success
https://www.hofer-antikschmuck.de/schmuckstuecke/expressive-vintage-brosche-mit-einem-amethyst-in-vergoldetem-silber-theodor-fahrner-um-1965/a-617908,failed,Extra data: line 19 column 17 (char 2841)
https://www.antiquitaeten-tuebingen.de/medaillon-in-585-gelbgold-mit-emaille-und-halbperlen-art-j255,product,success
https://unikat-depot.de/versand-zahlung,non-product,success
https://www.antiquitaeten-tuebingen.de/barock-kommode-sueddeutsch-um-1750-art-nr-6087,product,success
https://www.hofer-antikschmuck.de/en/antique-jewellery/vintage-cufflinks-in-forms-of-the-rococo-blachian-around-1960/a-615668,failed,Extra data: line 20 column 17 (char 1933)
https://morris-antikshop.de/Chesterfield-Moebel-in-Stoff/Chesterfield-Sofa-in-Stoff/Empire-original-Chesterfield-Sofa-Stoffsofa-3-Sitzer-englisches-Sofa,product,success
https://www.antiquitaeten-tuebingen.de/https-www-antiquitaeten-tuebingen-de-schraenke-art-nr-5955-jugendstilbuecherschrank-mit-geschnitztem-dekor-um-1900,product,success
https://vintage-treasure.de/alter-glasdom-ohne-podest-rund-ca-14-cm-durchmesser-und-ca-25-cm-hoch,product,success
https://www.antiquitaeten-tuebingen.de/shop?filter_material=8-karat&gridcookie=list,non-product,success
https://vintage-treasure.de/author/skk_admin/page/2,non-product,success
https://www.antiquitaeten-tuebingen.de/biedermeier-vitrine?filter_material=glas,non-product,success
https://wandel-antik.de/produkte/01182-aktenkoffer-aus-leder,non-product,success
https://www.antiquitaeten-tuebingen.de/porzellan?filter_stil-epoche=18-jahrhundert,non-product,success
https://www.antiquitaeten-tuebingen.de/schmuck/page/2,non-product,success
https://www.antiquitaeten-tuebingen.de/antike-moebel?filter_material=feuervergoldet,non-product,success
https://www.antiquitaeten-tuebingen.de/cookie-richtlinie-eu,non-product,success
https://nostalgie-palast.de/kronleuchter-luester-095-m-21319,product,success
https://antik-und-stil.com/s/marmor-vase,non-product,success
https://www.antiquitaeten-tuebingen.de/armlehnsessel?filter_material=zwetschge,non-product,success
https://www.antikmoebel.de/moebel/gartenmoebel,non-product,success
https://morris-antikshop.de/chesterfield-moebel/chesterfield-sofa/london-classic/london-classic-buttonseat-chesterfield-sofa-2-sitzer-birch-antik-red,product,success
https://nostalgie-palast.de/vitrine-mit-truhenbank-schrank-gruenderzeit-1880-eiche-22044,product,success
https://www.antiquitaeten-tuebingen.de/kommoden?filter_material=ahorn,non-product,success
https://morris-antikshop.de/Antiquitaeten/Dekorationen-/-Bronzen/Dekorative-Dinge/Wecker-50er-Bakalit-Vintake-Original,product,success
https://wandel-antik.de/produktkategorie/lampen/page/3,non-product,success
https://www.antikmoebel.de/figuren/tierfiguren/figur-skulptur-statue-gepard-cheetah-bronzeskulptur-in-silber-l-110-cm-6633/a-6633,product,success
https://morris-antikshop.de/Stuehle/Kinderstuehle/Morris-Antik-Barock-Gold-Panther-Kinderstuhl1,product,success
https://morris-antikshop.de/chesterfield-ohrensessel-gruenem-anilinleder-kensington-wing-chair,product,success
https://nostalgie-palast.de/11523c-kronleuchter-luster-o-0-85-m,product,success
https://www.antiquitaeten-tuebingen.de/buecherschraenke?filter_material=nussbaum,non-product,success
https://antik-und-stil.com/shop/kreuz-eisenkreuz-antik-grab-kreuz-150-cm-gross-religioes-19-jh,product,success
https://www.antiquitaeten-tuebingen.de/konsoltische?filter_material=birke,non-product,success
https://www.antikmoebel.de/figuren/fabelwesen/grosser-gartenzwerg-gartenfigur-bunt-kunstharz-h-95-cm-11598/a-11598,product,success
https://www.hofer-antikschmuck.de/materialien/farbsteine?page=23,non-product,success
https://morris-antikshop.de/Traditional-Bevan-Funnell/Buckingham-Collection/Sekretaere/Sekretaer-mit-Stern-Intarsie,product,success
https://www.antiquitaeten-tuebingen.de/angebote?filter_stil-epoche=louis-seize,non-product,success
https://morris-antikshop.de/antike-vitrinen/klassische-breakfront-vitrine-massivem-mahagoni-englischer-buecherschrank,product,success
https://nostalgie-palast.de/paneele-wandverkleidung-teakholz-105-m-17341,product,success
https://antik-und-stil.com?s=Schnitzereien,non-product,success
https://morris-antikshop.de/Vintage-Retro-Artdeco-Moebel/Schreibtische/Morris-Antik-Barock-Schreibtisch-Marseille,product,success
https://www.hofer-antikschmuck.de/en/antique-jewellery/glittering-vintage-stud-earrings-with-diamonds-in-white-gold-circa-1990/a-627565,failed,Extra data: line 19 column 17 (char 1838)
https://vintage-treasure.de/antiker-bierglas-oder-flaschen-untersetzer-pappmache-lackiert-schwarz,product,success
https://morris-antikshop.de/antike-sofas/edwardianische-sitzgruppe-antikes-sofa-2-stuehlen-england-um-1900,product,success
https://www.antikmoebel.de/figuren/menschenfiguren/frauenakt-aktmodell-erotische-frauenskulptur-aus-bronze-6644/a-6644,product,success
https://nostalgie-palast.de/gastronomie-dekorationen-und-zubehoer/page/5,non-product,success
https://www.hofer-antikschmuck.de/schmuckstuecke/ungewoehnliche-brosche-amit-kalibrierten-rubinen-diamanten-in-gold-um-1985/a-627338,failed,Extra data: line 17 column 17 (char 1826)
https://nostalgie-palast.de/anrichte-halbschrank-louis-philippe-1860-nussbaum-5,product,success
https://www.antiquitaeten-tuebingen.de/biedermeier-tisch-rund?filter_material=esche,non-product,success
https://morris-antikshop.de/Authentic-Models-Museum?next_page=3,non-product,success
https://www.antiquitaeten-tuebingen.de/https-www-antiquitaeten-tuebingen-de-tische-art-nr-5214-biedermeierwandkonsole-in-mahagoni-norddeutschland-um-1830,product,success
https://www.antiquitaeten-tuebingen.de/biedermeier-buecherschrank?filter_material=birke,non-product,success
https://www.hofer-antikschmuck.de/en/antique-jewellery/floral-art-nouveau-brooch-with-garnet-and-pearl-in-gold-paris-c-1900/a-627061,failed,Extra data: line 19 column 17 (char 1927)
